time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-01-22,8.39,27.17,30.71,56.69,16.71,23.16,62.09,10.23,7.3,10.7,3.01,8.66,43.13,37.91,47.1,96.48,2.86,,7.08,10.75,11.61,6.75,40.49,64.33,4.88,101.51,146.5,80.05,7.74,32.3
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,8.01,25.49,29.68,54.34,16.01,22.82,59.91,10.05,7.16,10.32,2.93,8.21,40.46,36.15,45.86,91.01,2.86,,6.69,10.2,11.03,6.71,37.84,63.22,4.77,99.65,140.0,76.87,7.49,30.7
2020-01-31,7.91,25.95,29.39,51.13,16.28,22.02,56.62,9.61,6.66,9.97,2.82,8.06,40.46,35.35,43.87,85.16,2.86,,6.38,10.2,10.47,6.36,38.14,64.18,4.71,100.98,130.2,71.78,7.53,30.05
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,7.5,22.21,27.34,47.56,15.51,20.75,53.07,8.45,6.54,9.39,2.66,7.55,37.71,33.27,40.81,82.33,2.82,,6.1,9.82,9.87,6.21,36.1,60.42,4.57,99.82,121.1,66.82,7.12,27.95
2020-02-04,7.77,23.05,30.59,47.91,16.91,21.59,53.99,9.07,6.88,9.97,2.78,7.81,40.06,34.04,41.39,83.49,3.09,,6.21,10.1,10.28,6.52,38.14,62.63,4.66,99.38,125.4,68.87,7.54,28.7
2020-02-05,7.91,22.39,30.53,48.52,17.72,22.02,53.07,9.07,6.98,10.01,2.93,8.15,39.81,34.55,42.05,80.99,3.18,,6.25,10.25,10.45,6.64,38.62,62.93,4.77,100.45,126.8,68.34,7.96,28.8
2020-02-06,7.94,24.46,30.25,49.65,17.58,21.93,53.72,9.25,7.26,10.06,2.93,8.1,38.44,34.55,42.38,79.03,3.46,,6.25,10.3,10.43,6.65,38.62,63.37,4.77,100.27,126.3,70.06,7.9,28.8
2020-02-07,8.15,25.21,29.45,50.95,17.78,22.35,55.96,9.52,7.58,10.01,2.93,8.29,39.49,34.49,42.79,79.74,3.32,,6.47,10.95,10.62,6.62,38.71,63.96,4.82,99.56,127.4,71.18,8.35,30.8
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
