time,open,high,low,close,volume
2024-01-02,1138.01,1139.71,1128.69,1131.72,842255467
2024-01-03,1131.97,1144.17,1128.32,1144.17,719932658
2024-01-04,1145.49,1160.08,1144.32,1150.72,1181354559
2024-01-05,1151.43,1155.84,1149.08,1154.68,803268328
2024-01-08,1157.54,1162.56,1155.48,1160.19,905408420
2024-01-09,1161.45,1162.83,1155.46,1158.59,870509266
2024-01-10,1158.82,1166.1,1155.94,1161.54,992761212
2024-01-11,1161.54,1169.1,1157.43,1162.22,860493292
2024-01-12,1159.25,1161.91,1146.75,1154.7,1086669255
2024-01-15,1158.33,1163.75,1154.12,1154.12,617145386
2024-01-16,1149.93,1163.12,1147.71,1163.12,611399775
2024-01-17,1161.95,1168.46,1160.45,1162.53,769803132
2024-01-18,1164.35,1169.73,1162.62,1169.06,596224450
2024-01-19,1171.5,1181.5,1171.47,1181.5,662887992
2024-01-22,1185.6,1186.96,1175.54,1182.86,889755900
2024-01-23,1184.13,1184.74,1173.78,1177.5,683712214
2024-01-24,1177.5,1180.3,1172.0,1172.97,733190188
2024-01-25,1173.7,1173.83,1168.5,1170.37,540538159
2024-01-26,1173.26,1176.76,1173.26,1175.67,575224219
2024-01-29,1175.67,1180.46,1174.88,1175.69,666529537
2024-01-30,1175.97,1179.92,1174.13,1179.65,620146298
2024-01-31,1181.81,1182.53,1163.13,1164.31,1120899587
2024-02-01,1162.6,1174.5,1162.45,1173.02,670246274
2024-02-02,1174.25,1178.27,1169.7,1172.55,914673342
2024-02-05,1174.41,1188.45,1173.54,1186.06,874803630
2024-02-06,1188.22,1190.92,1185.68,1188.48,619772100
2024-02-07,1190.68,1199.52,1190.5,1198.53,685659517
2024-02-15,1203.08,1207.56,1198.81,1202.5,868724308
2024-02-16,1205.3,1210.25,1204.29,1209.7,822636730
2024-02-19,1213.38,1225.48,1212.58,1224.97,1046431380
2024-02-20,1228.08,1230.47,1222.66,1230.06,939947595
2024-02-21,1231.5,1234.22,1222.92,1230.04,988846280
2024-02-22,1230.65,1232.09,1226.15,1227.31,840410190
2024-02-23,1228.21,1240.81,1211.55,1212.0,1394045720
2024-02-26,1213.65,1225.21,1210.52,1224.17,889748773
2024-02-27,1228.98,1237.6,1226.49,1237.46,986854411
2024-02-28,1242.06,1254.55,1236.32,1254.55,970755990
2024-02-29,1257.56,1264.39,1247.7,1252.73,1091193600
2024-03-01,1256.72,1258.76,1247.87,1258.28,961928011
2024-03-04,1258.28,1268.25,1256.54,1261.41,1183086384
2024-03-05,1261.41,1269.98,1257.81,1269.98,1011196107
2024-03-06,1270.05,1277.51,1256.3,1262.73,1062933517
2024-03-07,1263.51,1269.88,1260.24,1268.46,1017267325
2024-03-08,1270.14,1274.3,1247.35,1247.35,1346110974
2024-03-11,1248.54,1254.01,1233.49,1235.49,975985066
2024-03-12,1234.87,1248.33,1233.14,1245.0,836219861
2024-03-13,1245.0,1270.51,1245.0,1270.51,982228387
2024-03-14,1272.16,1276.41,1258.67,1264.26,1057178320
2024-03-15,1263.46,1271.63,1252.36,1263.78,1067614441
2024-03-18,1264.17,1269.9,1221.67,1243.56,1708947942
2024-03-19,1246.54,1249.75,1238.92,1242.46,914651785
2024-03-20,1243.78,1261.55,1235.46,1260.08,915569336
2024-03-21,1268.02,1276.42,1264.2,1276.42,1251812900
2024-03-22,1276.42,1291.27,1276.38,1281.8,1377676890
2024-03-25,1281.63,1286.84,1264.51,1267.86,1242486633
2024-03-26,1267.86,1282.5,1264.42,1282.21,941695455
2024-03-27,1284.59,1286.72,1276.95,1283.09,919282582
2024-03-28,1288.41,1293.9,1285.52,1290.18,1012175340
2024-03-29,1293.04,1293.04,1282.44,1284.09,922547400
2024-04-01,1282.37,1286.8,1274.09,1281.52,971211980
2024-04-02,1275.83,1287.04,1268.48,1287.04,1087683661
2024-04-03,1285.26,1288.99,1271.47,1271.47,1077322954
2024-04-04,1272.91,1277.62,1265.12,1268.25,980907137
2024-04-05,1268.25,1268.25,1253.56,1255.11,1075439698
2024-04-08,1255.51,1258.4,1246.87,1250.35,876038830
2024-04-09,1252.4,1262.82,1247.7,1262.82,717434222
2024-04-10,1266.52,1268.72,1258.56,1258.56,702274717
2024-04-11,1255.46,1262.03,1248.11,1258.2,686819590
2024-04-12,1259.02,1278.39,1259.02,1276.6,944444595
2024-04-15,1276.16,1281.81,1216.61,1216.61,1455862779
2024-04-16,1216.65,1222.45,1191.73,1215.68,1355239132
2024-04-17,1215.98,1221.47,1193.01,1193.01,859252249
2024-04-19,1188.47,1190.96,1165.99,1174.85,1070536473
2024-04-22,1183.77,1193.88,1181.13,1190.22,708578793
2024-04-23,1189.98,1192.8,1169.61,1177.4,778311310
2024-04-24,1177.4,1207.61,1177.4,1205.61,820079823
2024-04-25,1206.52,1208.41,1200.21,1204.97,569651810
2024-04-26,1199.6,1216.6,1198.73,1209.52,620884392
2024-05-02,1212.13,1216.36,1206.28,1216.36,570363680
2024-05-03,1219.75,1225.75,1218.33,1221.03,643428817
2024-05-06,1227.25,1241.58,1224.22,1241.58,864633630
2024-05-07,1246.25,1250.63,1240.09,1248.63,707897194
2024-05-08,1243.61,1251.62,1234.76,1250.46,981802972
2024-05-09,1254.12,1256.8,1243.29,1248.64,771552716
2024-05-10,1252.04,1252.5,1237.46,1244.7,669111203
2024-05-13,1244.7,1249.2,1233.56,1240.18,741579440
2024-05-14,1247.49,1252.52,1240.88,1243.28,640493532
2024-05-15,1243.28,1257.92,1243.28,1254.39,880174065
2024-05-16,1264.69,1271.66,1261.19,1268.78,885055936
2024-05-17,1270.49,1274.27,1266.32,1273.11,937042992
2024-05-20,1281.52,1285.19,1277.36,1277.58,1161563296
2024-05-21,1278.44,1281.29,1267.29,1277.14,972159800
2024-05-22,1280.47,1283.06,1263.87,1266.91,1139091754
2024-05-23,1266.02,1281.03,1262.29,1281.03,968130000
2024-05-24,1280.77,1285.07,1250.28,1261.93,1367781161
2024-05-27,1263.46,1267.68,1257.27,1267.68,726703810
2024-05-28,1272.85,1281.73,1269.37,1281.73,868584327
2024-05-29,1281.73,1285.63,1271.6,1272.64,1072465256
2024-05-30,1267.62,1269.07,1251.8,1266.32,1050581949
2024-05-31,1268.86,1271.07,1261.43,1261.72,771151605
2024-06-03,1272.37,1284.48,1271.65,1280.0,1046924676
2024-06-04,1286.14,1289.31,1281.98,1283.52,935848681
2024-06-05,1284.36,1293.93,1284.35,1284.35,925054928
2024-06-06,1288.79,1292.02,1278.4,1283.56,893066672
2024-06-07,1284.99,1293.03,1283.13,1287.58,698283332
2024-06-10,1292.89,1297.39,1287.44,1290.67,858651954
2024-06-11,1295.04,1296.41,1279.47,1284.41,993342917
2024-06-12,1285.2,1301.35,1281.71,1300.19,895254667
2024-06-13,1305.69,1306.01,1297.6,1301.51,891331399
2024-06-14,1303.37,1305.02,1279.91,1279.91,1110637093
2024-06-17,1281.85,1283.1,1272.54,1274.77,900555134
2024-06-18,1280.29,1286.52,1278.38,1279.5,805289430
2024-06-19,1279.5,1284.14,1270.66,1279.79,1004875853
2024-06-20,1280.98,1286.54,1273.54,1282.3,932545131
2024-06-21,1284.99,1288.06,1279.44,1282.02,834751762
2024-06-24,1281.19,1284.84,1252.66,1254.12,1247101984
2024-06-25,1256.11,1260.07,1250.25,1256.56,835303407
2024-06-26,1258.42,1262.67,1247.55,1261.24,878371266
2024-06-27,1261.24,1262.49,1255.12,1259.09,596988499
2024-06-28,1260.77,1262.61,1240.15,1245.32,840428178
2024-07-01,1245.22,1254.56,1240.07,1254.56,487191100
2024-07-02,1258.96,1270.47,1257.93,1269.79,528470005
2024-07-03,1269.96,1278.14,1268.23,1276.85,589504712
2024-07-04,1279.12,1283.13,1274.58,1279.89,523462424
2024-07-05,1279.89,1284.98,1276.93,1283.04,616503474
2024-07-08,1285.79,1287.14,1277.68,1283.56,766898184
2024-07-09,1286.7,1294.15,1283.62,1293.71,821808017
2024-07-10,1295.78,1297.96,1285.94,1285.94,751002251
2024-07-11,1291.17,1293.32,1283.8,1283.8,697233094
2024-07-12,1284.57,1288.67,1277.16,1280.75,606308137
2024-07-15,1281.0,1286.37,1276.27,1279.82,573511101
2024-07-16,1280.64,1291.47,1279.37,1281.18,684257163
2024-07-17,1287.48,1290.76,1256.42,1268.66,1225383052
2024-07-18,1271.15,1274.67,1256.21,1274.44,739044489
2024-07-19,1274.44,1279.94,1260.68,1264.78,791804100
2024-07-22,1264.78,1267.43,1245.02,1254.64,923629363
2024-07-23,1256.36,1258.74,1231.81,1231.81,728380946
2024-07-24,1226.06,1242.4,1218.65,1238.47,740263375
2024-07-25,1232.92,1235.67,1226.2,1233.19,484409425
2024-07-26,1235.08,1242.11,1234.05,1242.11,458792190
2024-07-29,1245.91,1249.68,1243.08,1246.6,496865207
2024-07-30,1246.6,1248.73,1236.97,1245.06,653073299
2024-07-31,1246.7,1255.77,1246.3,1251.51,748846724
2024-08-01,1251.51,1257.85,1222.51,1226.96,897261200
2024-08-02,1222.35,1236.6,1209.77,1236.6,696662777
2024-08-05,1236.6,1236.6,1184.53,1188.07,1038092780
2024-08-06,1198.53,1213.35,1186.74,1210.28,688836957
2024-08-07,1210.28,1217.79,1205.11,1215.88,623845094
2024-08-08,1211.83,1219.97,1202.58,1208.32,758833010
2024-08-09,1208.32,1225.02,1208.32,1223.64,586759414
2024-08-12,1223.64,1231.46,1221.16,1230.28,551151486
2024-08-13,1229.81,1231.55,1223.01,1230.42,539116428
2024-08-14,1230.42,1236.51,1228.93,1230.36,507177627
2024-08-15,1230.2,1231.69,1222.28,1223.56,497056231
2024-08-16,1225.73,1253.24,1225.73,1252.23,965064150
2024-08-19,1252.23,1263.84,1252.23,1261.62,698632210
2024-08-20,1261.62,1275.95,1261.62,1272.55,810158292
2024-08-21,1272.05,1284.05,1268.91,1284.05,836416946
2024-08-22,1284.05,1288.42,1280.42,1282.78,687364524
2024-08-23,1282.78,1287.43,1276.43,1285.32,724871854
2024-08-26,1287.89,1290.45,1278.72,1280.02,775470385
2024-08-27,1280.02,1282.92,1274.7,1280.56,660799355
2024-08-28,1283.6,1285.72,1276.9,1281.44,717617522
2024-08-29,1281.05,1288.2,1280.24,1281.47,634088620
2024-08-30,1283.16,1286.84,1282.58,1283.87,571596260
2024-09-04,1273.86,1277.27,1268.43,1275.8,648409343
2024-09-05,1276.46,1282.21,1266.05,1268.21,665625986
2024-09-06,1268.22,1274.44,1262.94,1273.96,637094418
2024-09-09,1273.96,1273.96,1262.97,1267.73,497552945
2024-09-10,1270.31,1271.83,1252.22,1255.23,690102153
2024-09-11,1253.07,1256.86,1244.79,1253.27,583746472
2024-09-12,1253.27,1260.93,1253.27,1256.35,433675900
2024-09-13,1253.69,1254.24,1248.78,1251.71,482055936
2024-09-16,1251.0,1255.42,1239.26,1239.26,608012444
2024-09-17,1239.99,1258.95,1238.69,1258.95,632194532
2024-09-18,1258.95,1271.77,1257.93,1264.9,799783535
2024-09-19,1268.28,1271.27,1264.82,1271.27,607580549
2024-09-20,1271.27,1283.3,1271.27,1272.04,898259995
2024-09-23,1275.15,1276.99,1267.87,1268.48,564217395
2024-09-24,1268.48,1276.99,1266.68,1276.99,817535117
2024-09-25,1283.04,1288.44,1280.47,1287.48,992827530
2024-09-26,1290.03,1298.71,1289.15,1291.49,956803250
2024-09-27,1295.03,1300.31,1287.21,1290.92,950804402
2024-09-30,1290.94,1292.03,1283.92,1287.94,748397879
2024-10-01,1287.94,1302.22,1287.94,1292.2,982286319
2024-10-02,1289.5,1293.69,1285.14,1287.84,771123993
2024-10-03,1288.64,1299.36,1276.51,1278.1,1043697915
2024-10-04,1278.9,1279.33,1270.6,1270.6,610071050
2024-10-07,1275.82,1278.61,1264.65,1269.93,542585281
2024-10-08,1271.82,1275.82,1266.94,1271.98,678704686
2024-10-09,1273.96,1283.01,1273.04,1281.85,676888068
2024-10-10,1286.73,1294.33,1284.97,1286.36,720089936
2024-10-11,1288.11,1289.37,1283.56,1288.39,531739469
2024-10-14,1289.21,1297.67,1286.13,1286.34,795706807
2024-10-15,1287.81,1294.05,1279.81,1281.08,712090690
2024-10-16,1279.86,1283.33,1276.4,1279.48,536674680
2024-10-17,1279.48,1286.52,1271.82,1286.52,685239360
